datetime,feed_flow,product_flow,reject_flow,temperature,feed_cond,reject_cond,product_cond,feed_ph,orp,reject_ph,product_ph,pressure_drop,feed_pressure,hpp_pressure,cf_pressure
Tue Apr 09 2019 05:00:00 GMT+0530,233,82.3,151,27.59,61643,90625,626,7.66,-16.31,7.76,6.58,0.97,62.27,32.37,3
Tue Apr 09 2019 06:00:00 GMT+0530,233,82.3,151,27.59,61643,90625,626,7.66,-16.31,7.76,6.58,0.97,62.27,32.37,3
Tue Apr 09 2019 07:00:00 GMT+0530,234,82,151,27.44,61695,90796,620,7.66,-16.53,7.77,6.59,0.97,62.26,32.37,3
Tue Apr 09 2019 08:00:00 GMT+0530,234,82,151,27.44,61695,90796,620,7.66,-16.53,7.77,6.59,0.97,62.26,32.37,3
Tue Apr 09 2019 09:00:00 GMT+0530,233,82.22,151,27.42,61650,90766,616,7.64,-16.9,7.76,6.63,0.97,62.32,32.35,3
Tue Apr 09 2019 10:00:00 GMT+0530,233,82.22,151,27.42,61650,90766,616,7.64,-16.9,7.76,6.63,0.97,62.32,32.35,3
Tue Apr 09 2019 11:00:00 GMT+0530,234,82.01,150,27.46,61620,90669,621,7.68,-16.71,7.76,6.21,0.97,62.22,32.33,3
Tue Apr 09 2019 12:00:00 GMT+0530,234,82.01,150,27.46,61620,90669,621,7.68,-16.71,7.76,6.21,0.97,62.22,32.33,3
Tue Apr 09 2019 13:00:00 GMT+0530,234,81.6,151,27.53,61630,90562,624,7.67,-16.55,7.75,6.59,0.97,62.21,32.3,3
Tue Apr 09 2019 14:00:00 GMT+0530,234,81.6,151,27.53,61630,90562,624,7.67,-16.55,7.75,6.59,0.97,62.21,32.3,3
Tue Apr 09 2019 15:00:00 GMT+0530,234,81.81,150,27.74,61715,90728,634,7.64,-16.67,7.73,6.54,0.97,62.27,32.3,3
Tue Apr 09 2019 16:00:00 GMT+0530,234,81.81,150,27.74,61715,90728,634,7.64,-16.67,7.73,6.54,0.97,62.27,32.3,3
Tue Apr 09 2019 17:00:00 GMT+0530,234,82.31,151,27.77,61792,90090,635,7.63,-16.62,7.72,6.53,0.97,62.35,32.32,3
Tue Apr 09 2019 18:00:00 GMT+0530,234,82.31,151,27.77,61792,90090,635,7.63,-16.62,7.72,6.53,0.97,62.35,32.32,3
Tue Apr 09 2019 19:00:00 GMT+0530,230,79.62,149,27.76,61617,90154,630,7.65,-16.9,7.74,6.57,0.97,61.5,31.66,3
Tue Apr 09 2019 20:00:00 GMT+0530,230,79.62,149,27.76,61617,90154,630,7.65,-16.9,7.74,6.57,0.97,61.5,31.66,3
Tue Apr 09 2019 21:00:00 GMT+0530,229,79.83,151,27.79,61663,90197,631,7.65,-16.71,7.74,6.59,0.97,61.47,31.69,3
Tue Apr 09 2019 22:00:00 GMT+0530,229,79.83,151,27.79,61663,90197,631,7.65,-16.71,7.74,6.59,0.97,61.47,31.69,3
Tue Apr 09 2019 23:00:00 GMT+0530,230,79.3,150,27.93,61698,90183,632,7.66,-16.94,7.74,6.58,0.97,61.46,31.7,3
Wed Apr 10 2019 00:00:00 GMT+0530,230,79.3,150,27.93,61698,90183,632,7.66,-16.94,7.74,6.58,0.97,61.46,31.7,3
Wed Apr 10 2019 01:00:00 GMT+0530,230,79.54,149,27.82,61750,90265,629,7.66,-16.62,7.75,6.61,0.97,61.44,31.68,3
Wed Apr 10 2019 02:00:00 GMT+0530,230,79.54,149,27.82,61750,90265,629,7.66,-16.62,7.75,6.61,0.97,61.44,31.68,3
Wed Apr 10 2019 03:00:00 GMT+0530,230,79.74,150,27.86,61792,90276,626,7.66,-16.9,7.74,6.61,0.97,61.5,31.69,3
Wed Apr 10 2019 04:00:00 GMT+0530,230,79.74,150,27.86,61792,90276,626,7.66,-16.9,7.74,6.61,0.97,61.5,31.69,3
Wed Apr 10 2019 05:00:00 GMT+0530,229,79.7,150,27.71,61792,90198,624,7.64,-16.71,7.74,6.57,0.97,61.5,32.67,3
Wed Apr 10 2019 06:00:00 GMT+0530,229,79.7,150,27.71,61792,90198,624,7.64,-16.71,7.74,6.57,0.97,61.5,32.67,3
Wed Apr 10 2019 07:00:00 GMT+0530,230,79.63,150,27.63,61786,90275,620,7.64,-16.76,7.74,6.57,0.97,61.51,31.69,3.01
Wed Apr 10 2019 08:00:00 GMT+0530,230,79.63,150,27.63,61786,90275,620,7.64,-16.76,7.74,6.57,0.97,61.51,31.69,3.01
Wed Apr 10 2019 09:00:00 GMT+0530,230,78.98,149,27.65,61799,90240,621,7.66,-16.67,7.74,6.54,0.97,61.53,31.69,3.02
Wed Apr 10 2019 10:00:00 GMT+0530,230,78.98,149,27.65,61799,90240,621,7.66,-16.67,7.74,6.54,0.97,61.53,31.69,3.02
Wed Apr 10 2019 11:00:00 GMT+0530,230,78.4,152,27.7,61789,90207,623,7.65,-16.85,7.74,6.57,0.97,61.45,31.64,2.98
Wed Apr 10 2019 12:00:00 GMT+0530,230,78.4,152,27.7,61789,90207,623,7.65,-16.85,7.74,6.57,0.97,61.45,31.64,2.98
Wed Apr 10 2019 13:00:00 GMT+0530,230,79.85,149,27.95,61776,90221,631,7.65,-16.9,7.74,6.57,0.97,61.45,31.59,2.97
Wed Apr 10 2019 14:00:00 GMT+0530,230,79.85,149,27.95,61776,90221,631,7.65,-16.9,7.74,6.57,0.97,61.45,31.59,2.97
Wed Apr 10 2019 15:00:00 GMT+0530,230,79.72,150,28.16,61802,90309,646,7.64,-16.94,7.72,6.51,0.97,61.43,31.64,3
Wed Apr 10 2019 16:00:00 GMT+0530,230,79.72,150,28.16,61802,90309,646,7.64,-16.94,7.72,6.51,0.97,61.43,31.64,3
Wed Apr 10 2019 17:00:00 GMT+0530,230,79.89,152,28.09,61929,90436,646,7.63,-16.94,7.72,6.53,0.97,61.56,31.63,2.99
Wed Apr 10 2019 18:00:00 GMT+0530,230,79.89,152,28.09,61929,90436,646,7.63,-16.94,7.72,6.53,0.97,61.56,31.63,2.99
Wed Apr 10 2019 19:00:00 GMT+0530,230,79.59,150,27.95,62081,90830,643,7.65,-16.94,7.74,6.55,0.97,61.61,31.65,3.02
Wed Apr 10 2019 20:00:00 GMT+0530,230,79.59,150,27.95,62081,90830,643,7.65,-16.94,7.74,6.55,0.97,61.61,31.65,3.02
Wed Apr 10 2019 21:00:00 GMT+0530,230,78.69,151,28.05,61873,90650,639,7.66,-16.9,7.75,6.6,0.97,61.49,31.7,3.02
Wed Apr 10 2019 22:00:00 GMT+0530,230,78.69,151,28.05,61873,90650,639,7.66,-16.9,7.75,6.6,0.97,61.49,31.7,3.02
Wed Apr 10 2019 23:00:00 GMT+0530,230,79.69,150,28.14,61886,90655,640,7.65,-16.9,7.75,6.63,0.97,61.48,31.7,3.03
Thu Apr 11 2019 00:00:00 GMT+0530,230,79.69,150,28.14,61886,90655,640,7.65,-16.9,7.75,6.63,0.97,61.48,31.7,3.03
Thu Apr 11 2019 01:00:00 GMT+0530,230,79.23,150,28.16,61893,90591,638,7.65,-16.9,7.76,6.62,0.97,61.47,31.65,3.05
Thu Apr 11 2019 02:00:00 GMT+0530,230,79.23,150,28.16,61893,90591,638,7.65,-16.9,7.76,6.62,0.97,61.47,31.65,3.05
Thu Apr 11 2019 03:00:00 GMT+0530,230,78.81,151,28.11,61912,90577,636,7.66,-16.81,7.76,6.62,0.97,61.5,31.67,3.03
Thu Apr 11 2019 04:00:00 GMT+0530,230,78.81,151,28.11,61912,90577,636,7.66,-16.81,7.76,6.62,0.97,61.5,31.67,3.03
Thu Apr 11 2019 05:00:00 GMT+0530,230,79.48,151,28.02,61920,90494,634,7.67,-16.58,7.76,6.62,0.97,61.48,31.66,3.04
Thu Apr 11 2019 06:00:00 GMT+0530,230,79.48,151,28.02,61920,90494,634,7.67,-16.58,7.76,6.62,0.97,61.48,31.66,3.04
Thu Apr 11 2019 07:00:00 GMT+0530,230,79.09,150,27.9,61909,90684,630,7.67,-16.85,7.75,6.62,0.98,61.48,31.7,3.03
Thu Apr 11 2019 08:00:00 GMT+0530,230,79.09,150,27.9,61909,90684,630,7.67,-16.85,7.75,6.62,0.98,61.48,31.7,3.03
Thu Apr 11 2019 09:00:00 GMT+0530,230,79.54,151,27.91,61938,90372,629,7.68,-16.81,7.75,6.361,0.98,61.54,31.67,3.04
Thu Apr 11 2019 10:00:00 GMT+0530,230,79.54,151,27.91,61938,90372,629,7.68,-16.81,7.75,6.361,0.98,61.54,31.67,3.04
Thu Apr 11 2019 11:00:00 GMT+0530,230,79.67,152,28,61228,90436,631,7.67,-16.67,7.76,6.62,0.98,61.56,31.68,3.03
Thu Apr 11 2019 12:00:00 GMT+0530,230,79.67,152,28,61228,90436,631,7.67,-16.67,7.76,6.62,0.98,61.56,31.68,3.03
Thu Apr 11 2019 13:00:00 GMT+0530,230,79.16,150,28.07,61873,90728,641,7.67,-16.49,7.77,6.69,0.98,61.63,31.68,3.03
Thu Apr 11 2019 14:00:00 GMT+0530,230,79.16,150,28.07,61873,90728,641,7.67,-16.49,7.77,6.69,0.98,61.63,31.68,3.03
Thu Apr 11 2019 15:00:00 GMT+0530,230,79.17,151,28.32,61883,90737,647,7.68,-16.76,7.77,6.63,0.98,61.49,31.67,3.04
Thu Apr 11 2019 16:00:00 GMT+0530,230,79.17,151,28.32,61883,90737,647,7.68,-16.76,7.77,6.63,0.98,61.49,31.67,3.04
Thu Apr 11 2019 17:00:00 GMT+0530,230,79.59,151,28.25,61964,90776,650,7.68,-17.04,7.77,6.65,0.98,61.51,31.69,3.03
Thu Apr 11 2019 18:00:00 GMT+0530,230,79.59,151,28.25,61964,90776,650,7.68,-17.04,7.77,6.65,0.98,61.51,31.69,3.03
Thu Apr 11 2019 19:00:00 GMT+0530,230,78.89,151,28.18,61903,90708,661,7.67,-16.94,7.78,6.68,0.98,61.49,31.68,3
Thu Apr 11 2019 20:00:00 GMT+0530,230,78.89,151,28.18,61903,90708,661,7.67,-16.94,7.78,6.68,0.98,61.49,31.68,3
Thu Apr 11 2019 21:00:00 GMT+0530,230,79.31,150,28,61903,90650,646,7.62,-16.94,7.77,6.63,0.98,61.42,31.62,3.02
Thu Apr 11 2019 22:00:00 GMT+0530,230,79.31,150,28,61903,90650,646,7.62,-16.94,7.77,6.63,0.98,61.42,31.62,3.02
Thu Apr 11 2019 23:00:00 GMT+0530,229,79.18,149,28.09,61802,90703,642,7.62,-16.9,7.74,6.58,0.98,61.43,31.65,3.02
Fri Apr 12 2019 00:00:00 GMT+0530,229,79.18,149,28.09,61802,90703,642,7.62,-16.9,7.74,6.58,0.98,61.43,31.65,3.02
Fri Apr 12 2019 01:00:00 GMT+0530,230,78.89,150,28.04,61812,90728,646,7.62,-16.81,7.73,6.56,0.98,61.46,31.7,3.03
Fri Apr 12 2019 02:00:00 GMT+0530,230,78.89,150,28.04,61812,90728,646,7.62,-16.81,7.73,6.56,0.98,61.46,31.7,3.03
Fri Apr 12 2019 03:00:00 GMT+0530,230,79.46,149,28.13,61929,90810,643,7.62,-15.99,7.7,6.53,0.98,61.5,31.67,3.04
Fri Apr 12 2019 04:00:00 GMT+0530,230,79.46,149,28.13,61929,90810,643,7.62,-15.99,7.7,6.53,0.98,61.5,31.67,3.04
Fri Apr 12 2019 05:00:00 GMT+0530,229,79.72,150,28.06,61964,90830,642,7.63,-16.03,7.72,6.54,0.98,61.51,31.71,3.03
Fri Apr 12 2019 06:00:00 GMT+0530,229,79.72,150,28.06,61964,90830,642,7.63,-16.03,7.72,6.54,0.98,61.51,31.71,3.03
Fri Apr 12 2019 07:00:00 GMT+0530,230,79.21,148,27.88,61997,90844,640,7.64,-16.53,7.73,6.56,0.98,61.57,31.69,3.02
Fri Apr 12 2019 08:00:00 GMT+0530,230,79.21,148,27.88,61997,90844,640,7.64,-16.53,7.73,6.56,0.98,61.57,31.69,3.02
Fri Apr 12 2019 09:00:00 GMT+0530,229,79.45,150,27.99,61884,90820,635,7.66,-16.9,8.75,6.58,0.98,61.56,31.65,3.02
Fri Apr 12 2019 10:00:00 GMT+0530,229,79.45,150,27.99,61884,90820,635,7.66,-16.9,8.75,6.58,0.98,61.56,31.65,3.02
Fri Apr 12 2019 11:00:00 GMT+0530,230,79.28,150,28.06,61838,90625,653,7.65,-16.67,7.74,6.57,0.98,61.57,31.63,3
Fri Apr 12 2019 12:00:00 GMT+0530,230,79.28,150,28.06,61838,90625,653,7.65,-16.67,7.74,6.57,0.98,61.57,31.63,3
Fri Apr 12 2019 13:00:00 GMT+0530,230,79.08,148,28.07,61884,90786,661,7.65,-16.94,7.74,6.58,0.98,61.56,31.62,3
Fri Apr 12 2019 14:00:00 GMT+0530,230,79.08,148,28.07,61884,90786,661,7.65,-16.94,7.74,6.58,0.98,61.56,31.62,3
Fri Apr 12 2019 15:00:00 GMT+0530,230,78.82,151,28.19,61948,90913,679,7.64,-16.9,7.75,6.58,0.98,61.57,31.62,2.99
Fri Apr 12 2019 16:00:00 GMT+0530,230,78.82,151,28.19,61948,90913,679,7.64,-16.9,7.75,6.58,0.98,61.57,31.62,2.99
Fri Apr 12 2019 17:00:00 GMT+0530,230,78.89,150,28.34,62026,90912,692,7.66,-16.81,7.76,6.61,0.98,61.82,31.64,3
Fri Apr 12 2019 18:00:00 GMT+0530,230,78.89,150,28.34,62026,90912,692,7.66,-16.81,7.76,6.61,0.98,61.82,31.64,3
Fri Apr 12 2019 19:00:00 GMT+0530,229,78.42,152,28.06,62425,91054,694,7.68,-16.99,7.77,6.61,0.98,61.76,31.63,3.01
Fri Apr 12 2019 20:00:00 GMT+0530,229,78.42,152,28.06,62425,91054,694,7.68,-16.99,7.77,6.61,0.98,61.76,31.63,3.01
Fri Apr 12 2019 21:00:00 GMT+0530,229,78.59,151,27.74,62228,91200,677,7.66,-16.99,7.77,6.63,0.98,61.69,31.71,3.02
Fri Apr 12 2019 22:00:00 GMT+0530,229,78.59,151,27.74,62228,91200,677,7.66,-16.99,7.77,6.63,0.98,61.69,31.71,3.02
Fri Apr 12 2019 23:00:00 GMT+0530,229,79.04,150,27.78,62136,91000,634,7.68,-16.9,7.77,6.63,0.98,61.57,31.66,3.02
Sat Apr 13 2019 00:00:00 GMT+0530,229,79.04,150,27.78,62136,91000,634,7.68,-16.9,7.77,6.63,0.98,61.57,31.66,3.02
Sat Apr 13 2019 01:00:00 GMT+0530,230,78.64,149,27.82,62165,90876,634,7.66,-16.58,7.76,6.6,0.98,61.74,31.69,3.03
Sat Apr 13 2019 02:00:00 GMT+0530,230,78.64,149,27.82,62165,90876,634,7.66,-16.58,7.76,6.6,0.98,61.74,31.69,3.03
Sat Apr 13 2019 03:00:00 GMT+0530,229,79.46,151,27.86,62195,91063,631,7.65,-16.67,7.75,6.57,0.98,61.74,31.69,3.03
Sat Apr 13 2019 04:00:00 GMT+0530,229,79.46,151,27.86,62195,91063,631,7.65,-16.67,7.75,6.57,0.98,61.74,31.69,3.03
Sat Apr 13 2019 05:00:00 GMT+0530,229,79.01,152,27.87,62214,90951,626,7.64,-16.81,7.75,6.56,0.98,61.7,31.69,3.04
Sat Apr 13 2019 06:00:00 GMT+0530,229,79.01,152,27.87,62214,90951,626,7.64,-16.81,7.75,6.56,0.98,61.7,31.69,3.04
Sun Apr 14 2019 09:00:00 GMT+0530,236,83.86,151,27.74,56949,84659,766,7.65,-16.76,7.86,6.63,0.98,63.1,32.85,3.03
Sun Apr 14 2019 10:00:00 GMT+0530,236,83.86,151,27.74,56949,84659,766,7.65,-16.76,7.86,6.63,0.98,63.1,32.85,3.03
Sun Apr 14 2019 11:00:00 GMT+0530,236,83.54,150,27.77,58662,92222,707,7.65,-16.76,7.6,6.59,0.98,63.05,32.78,3
Sun Apr 14 2019 12:00:00 GMT+0530,236,83.54,150,27.77,58662,92222,707,7.65,-16.76,7.6,6.59,0.98,63.05,32.78,3
Sun Apr 14 2019 13:00:00 GMT+0530,235,83.39,152,28.01,59414,92042,774,7.67,-17.03,7.7,6.6,0.98,63.03,32.78,3.02
Sun Apr 14 2019 14:00:00 GMT+0530,235,83.39,152,28.01,59414,92042,774,7.67,-17.03,7.7,6.6,0.98,63.03,32.78,3.02
Sun Apr 14 2019 15:00:00 GMT+0530,236,83.06,151,28.23,60005,91973,771,7.66,-16.99,7.74,6.61,0.98,63.02,32.78,3.02
Sun Apr 14 2019 16:00:00 GMT+0530,236,83.06,151,28.23,60005,91973,771,7.66,-16.99,7.74,6.61,0.98,63.02,32.78,3.02
Sun Apr 14 2019 17:00:00 GMT+0530,235,82.66,152,28.17,60486,92372,770,7.68,-17.17,7.76,6.65,0.98,63.02,32.73,3.01
Sun Apr 14 2019 18:00:00 GMT+0530,235,82.66,152,28.17,60486,92372,770,7.68,-17.17,7.76,6.65,0.98,63.02,32.73,3.01
Sun Apr 14 2019 19:00:00 GMT+0530,235,83.4,151,28.09,61033,92436,758,7.7,-16.99,7.76,6.66,0.98,63.06,32.77,3.01
Sun Apr 14 2019 20:00:00 GMT+0530,235,83.4,151,28.09,61033,92436,758,7.7,-16.99,7.76,6.66,0.98,63.06,32.77,3.01
Sun Apr 14 2019 21:00:00 GMT+0530,235,82.11,152,28.03,61422,92421,749,7.69,-16.71,7.76,6.65,0.98,63.07,32.74,3.01
Sun Apr 14 2019 22:00:00 GMT+0530,235,82.11,152,28.03,61422,92421,749,7.69,-16.71,7.76,6.65,0.98,63.07,32.74,3.01
Sun Apr 14 2019 23:00:00 GMT+0530,235,82.72,150,27.86,61572,92285,739,7.65,-16.58,7.76,6.66,0.98,62.97,32.73,3.01
Mon Apr 15 2019 00:00:00 GMT+0530,235,82.72,150,27.86,61572,92285,739,7.65,-16.58,7.76,6.66,0.98,62.97,32.73,3.01
Mon Apr 15 2019 01:00:00 GMT+0530,235,83.44,150,27.86,61877,92314,720,7.69,-16.81,7.77,6.66,0.98,63.03,32.72,3.01
Mon Apr 15 2019 02:00:00 GMT+0530,235,83.44,150,27.86,61877,92314,720,7.69,-16.81,7.77,6.66,0.98,63.03,32.72,3.01
Mon Apr 15 2019 03:00:00 GMT+0530,235,83.35,150,27.8,62112,92572,730,7.7,-16.77,7.77,6.66,0.98,63.08,32.73,3.01
Mon Apr 15 2019 04:00:00 GMT+0530,235,83.35,150,27.8,62112,92572,730,7.7,-16.77,7.77,6.66,0.98,63.08,32.73,3.01
Mon Apr 15 2019 05:00:00 GMT+0530,235,82.97,150,27.75,62418,92606,739,7.7,-16.17,7.77,6.66,0.98,63.12,32.76,3.01
Mon Apr 15 2019 06:00:00 GMT+0530,235,82.97,150,27.75,62418,92606,739,7.7,-16.17,7.77,6.66,0.98,63.12,32.76,3.01
Mon Apr 15 2019 07:00:00 GMT+0530,235,82.55,152,27.49,62616,92572,730,7.68,-15.76,7.78,6.68,0.98,63.21,32.81,3.01
Mon Apr 15 2019 08:00:00 GMT+0530,235,82.55,152,27.49,62616,92572,730,7.68,-15.76,7.78,6.68,0.98,63.21,32.81,3.01
Mon Apr 15 2019 09:00:00 GMT+0530,235,82.41,151,27.19,62587,92586,722,7.67,-14.94,7.78,6.67,0.98,63.21,32.81,3
Mon Apr 15 2019 10:00:00 GMT+0530,235,82.41,151,27.19,62587,92586,722,7.67,-14.94,7.78,6.67,0.98,63.21,32.81,3
Mon Apr 15 2019 11:00:00 GMT+0530,235,82.34,151,27.07,62461,92601,715,7.7,-15.08,7.78,6.66,0.98,63.3,32.77,3.02
Mon Apr 15 2019 12:00:00 GMT+0530,235,82.34,151,27.07,62461,92601,715,7.7,-15.08,7.78,6.66,0.98,63.3,32.77,3.02
Mon Apr 15 2019 13:00:00 GMT+0530,234,82.43,150,26.97,62451,92460,713,7.7,-14.9,7.78,6.66,0.98,63.27,32.84,3.01
Mon Apr 15 2019 14:00:00 GMT+0530,234,82.43,150,26.97,62451,92460,713,7.7,-14.9,7.78,6.66,0.98,63.27,32.84,3.01
Mon Apr 15 2019 15:00:00 GMT+0530,235,81.28,152,27.06,62454,92561,715,7.69,-14.67,7.78,6.64,0.98,63.3,32.8,3.01
Mon Apr 15 2019 16:00:00 GMT+0530,235,81.28,152,27.06,62454,92561,715,7.69,-14.67,7.78,6.64,0.98,63.3,32.8,3.01
Mon Apr 15 2019 17:00:00 GMT+0530,235,81.83,153,26.99,62523,92548,708,7.69,-14.44,7.78,6.66,0.98,63.32,32.75,2.98
Mon Apr 15 2019 18:00:00 GMT+0530,235,81.83,153,26.99,62523,92548,708,7.69,-14.44,7.78,6.66,0.98,63.32,32.75,2.98
Mon Apr 15 2019 19:00:00 GMT+0530,235,81.61,148,26.97,63259,85249,665,7.7,-15.22,7.79,6.69,0.98,63.28,32.77,2.99
Mon Apr 15 2019 20:00:00 GMT+0530,235,81.61,148,26.97,63259,85249,665,7.7,-15.22,7.79,6.69,0.98,63.28,32.77,2.99
Mon Apr 15 2019 21:00:00 GMT+0530,235,82.75,152,26.83,63363,85243,653,7.68,-16.81,7.8,6.7,0.98,63.36,32.79,3
Mon Apr 15 2019 22:00:00 GMT+0530,235,82.75,152,26.83,63363,85243,653,7.68,-16.81,7.8,6.7,0.98,63.36,32.79,3
Mon Apr 15 2019 23:00:00 GMT+0530,235,82.7,153,26.45,63054,84995,628,7.7,-16.17,7.79,6.68,0.98,63.24,32.81,3.01
Tue Apr 16 2019 00:00:00 GMT+0530,235,82.7,153,26.45,63054,84995,628,7.7,-16.17,7.79,6.68,0.98,63.24,32.81,3.01
Tue Apr 16 2019 01:00:00 GMT+0530,235,82.52,151,26.7,62775,84645,608,7.7,-16.49,7.79,6.65,0.98,63.13,32.78,3
Tue Apr 16 2019 02:00:00 GMT+0530,235,82.52,151,26.7,62775,84645,608,7.7,-16.49,7.79,6.65,0.98,63.13,32.78,3
Tue Apr 16 2019 03:00:00 GMT+0530,235,82.13,154,26.2,62941,84711,596,7.67,-16.5,7.8,6.64,0.98,63.18,32.8,3.02
Tue Apr 16 2019 04:00:00 GMT+0530,235,82.13,154,26.2,62941,84711,596,7.67,-16.5,7.8,6.64,0.98,63.18,32.8,3.02
Tue Apr 16 2019 05:00:00 GMT+0530,235,82.4,151,26.16,62931,84791,599,7.67,-16.67,7.79,6.65,0.98,63.25,32.8,3.01
Tue Apr 16 2019 06:00:00 GMT+0530,235,82.4,151,26.16,62931,84791,599,7.67,-16.67,7.79,6.65,0.98,63.25,32.8,3.01
Tue Apr 16 2019 07:00:00 GMT+0530,235,82,154,25.99,63045,84820,598,7.67,-16.62,7.79,6.63,0.98,63.28,32.86,3.02
Tue Apr 16 2019 08:00:00 GMT+0530,235,82,154,25.99,63045,84820,598,7.67,-16.62,7.79,6.63,0.98,63.28,32.86,3.02
Tue Apr 16 2019 09:00:00 GMT+0530,234,82.23,151,26.1,63051,84878,590,7.68,-16.85,7.79,6.62,0.98,63.28,32.83,3.02
Tue Apr 16 2019 10:00:00 GMT+0530,234,82.23,151,26.1,63051,84878,590,7.68,-16.85,7.79,6.62,0.98,63.28,32.83,3.02
Tue Apr 16 2019 11:00:00 GMT+0530,235,82.42,153,26.03,63029,84800,595,7.68,-16.17,7.79,6.61,0.98,63.39,32.81,3
Tue Apr 16 2019 12:00:00 GMT+0530,235,82.42,153,26.03,63029,84800,595,7.68,-16.17,7.79,6.61,0.98,63.39,32.81,3
Tue Apr 16 2019 13:00:00 GMT+0530,234,81.94,152,26.27,63061,84946,606,7.69,-15.72,7.79,6.6,0.98,63.26,32.82,3
Tue Apr 16 2019 14:00:00 GMT+0530,234,81.94,152,26.27,63061,84946,606,7.69,-15.72,7.79,6.6,0.98,63.26,32.82,3
Tue Apr 16 2019 15:00:00 GMT+0530,234,82.26,151,26.45,63028,84996,611,7.69,-15.12,7.79,6.6,0.98,63.28,32.82,3
Tue Apr 16 2019 16:00:00 GMT+0530,234,82.26,151,26.45,63028,84996,611,7.69,-15.12,7.79,6.6,0.98,63.28,32.82,3
Tue Apr 16 2019 17:00:00 GMT+0530,234,81.92,154,26.43,62999,94937,615,7.69,-15.03,7.78,6.62,0.98,63.26,32.77,3
Tue Apr 16 2019 18:00:00 GMT+0530,234,81.92,154,26.43,62999,94937,615,7.69,-15.03,7.78,6.62,0.98,63.26,32.77,3
Tue Apr 16 2019 19:00:00 GMT+0530,234,81.68,151,26.52,63032,84990,614,7.69,-15.81,7.79,6.65,0.98,63.22,32.76,2.98
Tue Apr 16 2019 20:00:00 GMT+0530,234,81.68,151,26.52,63032,84990,614,7.69,-15.81,7.79,6.65,0.98,63.22,32.76,2.98
Tue Apr 16 2019 21:00:00 GMT+0530,235,81.12,152,26.44,63165,85058,615,7.69,-16.12,7.8,6.66,0.98,63.32,32.78,2.98
Tue Apr 16 2019 22:00:00 GMT+0530,235,81.12,152,26.44,63165,85058,615,7.69,-16.12,7.8,6.66,0.98,63.32,32.78,2.98
Tue Apr 16 2019 23:00:00 GMT+0530,234,81.99,150,26.26,63058,85000,603,7.71,-17.03,7.81,6.7,0.98,63.32,32.79,2.99
Wed Apr 17 2019 00:00:00 GMT+0530,234,81.99,150,26.26,63058,85000,603,7.71,-17.03,7.81,6.7,0.98,63.32,32.79,2.99
Wed Apr 17 2019 01:00:00 GMT+0530,235,82.36,152,26.21,62817,84727,588,7.71,-16.94,7.83,6.69,0.98,63.17,32.8,3
Wed Apr 17 2019 02:00:00 GMT+0530,235,82.36,152,26.21,62817,84727,588,7.71,-16.94,7.83,6.69,0.98,63.17,32.8,3
Wed Apr 17 2019 03:00:00 GMT+0530,234,82.03,152,26.44,62840,84698,576,7.71,-16.9,7.82,6.69,0.98,63.19,32.83,3
Wed Apr 17 2019 04:00:00 GMT+0530,234,82.03,152,26.44,62840,84698,576,7.71,-16.9,7.82,6.69,0.98,63.19,32.83,3
Wed Apr 17 2019 05:00:00 GMT+0530,234,82.17,154,26.9,62824,84757,573,7.71,-16.58,7.83,6.71,0.98,63.25,32.79,3
Wed Apr 17 2019 06:00:00 GMT+0530,234,82.17,154,26.9,62824,84757,573,7.71,-16.58,7.83,6.71,0.98,63.25,32.79,3
Wed Apr 17 2019 07:00:00 GMT+0530,235,82.01,152,25.85,62908,84722,577,7.71,-16.85,7.82,6.71,0.98,63.28,32.85,2.99
Wed Apr 17 2019 08:00:00 GMT+0530,235,82.01,152,25.85,62908,84722,577,7.71,-16.85,7.82,6.71,0.98,63.28,32.85,2.99
Wed Apr 17 2019 09:00:00 GMT+0530,234,81.61,151,25.79,62919,84795,577,7.7,-16.85,7.82,6.67,0.99,63.28,32.82,2.98
Wed Apr 17 2019 10:00:00 GMT+0530,234,81.61,151,25.79,62919,84795,577,7.7,-16.85,7.82,6.67,0.99,63.28,32.82,2.98
Wed Apr 17 2019 11:00:00 GMT+0530,234,81.31,151,25.74,62963,85175,573,7.72,-16.81,7.82,6.67,0.99,63.34,32.79,2.98
Wed Apr 17 2019 12:00:00 GMT+0530,234,81.31,151,25.74,62963,85175,573,7.72,-16.81,7.82,6.67,0.99,63.34,32.79,2.98
Wed Apr 17 2019 13:00:00 GMT+0530,234,81.85,154,25.7,62788,84718,569,7.71,-16.67,7.81,6.69,0.99,63.28,32.81,2.99
Wed Apr 17 2019 14:00:00 GMT+0530,234,81.85,154,25.7,62788,84718,569,7.71,-16.67,7.81,6.69,0.99,63.28,32.81,2.99
Wed Apr 17 2019 15:00:00 GMT+0530,234,82.57,153,25.85,62665,84586,571,7.7,-16.81,7.82,6.69,0.99,63.22,32.82,2.99
Wed Apr 17 2019 16:00:00 GMT+0530,234,82.57,153,25.85,62665,84586,571,7.7,-16.81,7.82,6.69,0.99,63.22,32.82,2.99
Wed Apr 17 2019 17:00:00 GMT+0530,234,82.04,150,25.87,62701,84513,578,7.72,-16.94,7.81,6.68,0.99,63.16,32.82,2.99
Wed Apr 17 2019 18:00:00 GMT+0530,234,82.04,150,25.87,62701,84513,578,7.72,-16.94,7.81,6.68,0.99,63.16,32.82,2.99
